Dates;Destination;Group;Period;Price;Regio;Status;min_price
['24.02.2020', '05.03.2020'];Taipei Songshan;fernreisen;2020-02;313,00 €;Asia;09.10.2019;304 €
['28.02.2020', '14.03.2020'];Taipei Songshan;fernreisen;2020-02;313,00 €;Asia;18.10.2019;304 €
['28.02.2020', '14.03.2020'];Taipei Songshan;fernreisen;2020-02;313,00 €;Asia;19.10.2019;304 €
['16.03.2020', '26.03.2020'];Taipei Songshan;fernreisen;2020-03;312 €;Asia;2019-10-20;304 €
['06.03.2020', '19.03.2020'];Taipei Songshan;fernreisen;2020-03;313 €;Asia;2019-10-22;304 €
['02.12.2019', '14.12.2019'];Taipei Songshan;fernreisen;2019-12;304 €;Asia;2019-10-26;304 €
['02.12.2019', '14.12.2019'];Taipei Songshan;fernreisen;2019-12;305 €;Asia;2019-10-26;304 €
['05.08.2020', '24.08.2020'];Taschkent;sommerferien;2020-08;442,00 €;Asia;04.10.2019;442,00 €
['05.08.2020', '24.08.2020'];Taschkent;sommerferien;2020-08;442,00 €;Asia;04.10.2019;442,00 €
['05.02.2020', '26.02.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;04.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;05.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;06.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;07.10.2019;377 €
['08.12.2019', '18.12.2019'];Tokio Haneda;fernreisen;2019-12;378,00 €;Asia;09.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;377,00 €;Asia;18.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;377,00 €;Asia;19.10.2019;377 €
['05.02.2020', '26.02.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;04.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;05.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;06.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;378,00 €;Asia;07.10.2019;377 €
['08.12.2019', '18.12.2019'];Tokio Haneda;fernreisen;2019-12;378,00 €;Asia;09.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;377,00 €;Asia;18.10.2019;377 €
['19.02.2020', '12.03.2020'];Tokio Haneda;fernreisen;2020-02;377,00 €;Asia;19.10.2019;377 €
['09.12.2019', '17.12.2019'];Tokio Haneda;fernreisen;2019-12;377 €;Asia;2019-10-20;377 €
['08.12.2019', '18.12.2019'];Tokio Haneda;fernreisen;2019-12;377 €;Asia;2019-10-22;377 €
['08.12.2019', '18.12.2019'];Tokio Haneda;fernreisen;2019-12;377 €;Asia;2019-10-26;377 €
['09.12.2019', '17.12.2019'];Tokio Haneda;fernreisen;2019-12;377 €;Asia;2019-10-26;377 €
['04.12.2019', '11.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;04.10.2019;376 €
['04.12.2019', '11.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;05.10.2019;376 €
['01.12.2019', '14.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;06.10.2019;376 €
['01.12.2019', '14.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;07.10.2019;376 €
['06.12.2019', '13.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;09.10.2019;376 €
['03.12.2019', '10.12.2019'];Tokio Narita;fernreisen;2019-12;376,00 €;Asia;18.10.2019;376 €
['03.12.2019', '10.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;19.10.2019;376 €
['04.12.2019', '11.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;04.10.2019;376 €
['04.12.2019', '11.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;05.10.2019;376 €
['01.12.2019', '14.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;06.10.2019;376 €
['01.12.2019', '14.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;07.10.2019;376 €
['06.12.2019', '13.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;09.10.2019;376 €
['03.12.2019', '10.12.2019'];Tokio Narita;fernreisen;2019-12;376,00 €;Asia;18.10.2019;376 €
['03.12.2019', '10.12.2019'];Tokio Narita;fernreisen;2019-12;377,00 €;Asia;19.10.2019;376 €
['11.02.2020', '26.02.2020'];Tokio Narita;fernreisen;2020-02;376 €;Asia;2019-10-20;376 €
['11.02.2020', '26.02.2020'];Tokio Narita;fernreisen;2020-02;376 €;Asia;2019-10-22;376 €
['06.12.2019', '13.12.2019'];Tokio Narita;fernreisen;2019-12;376 €;Asia;2019-10-26;376 €
['11.12.2019', '18.12.2019'];Tokio Narita;fernreisen;2019-12;376 €;Asia;2019-10-26;376 €
['05.05.2020', '26.05.2020'];Calgary;fernreisen;2020-05;333,00 €;Canada;04.10.2019;329,00 €
['11.10.2019', '20.10.2019'];Calgary;last-minute;2019-10;473,00 €;Canada;04.10.2019;329,00 €
['05.05.2020', '19.05.2020'];Calgary;fernreisen;2020-05;329,00 €;Canada;05.10.2019;329,00 €
['11.10.2019', '20.10.2019'];Calgary;last-minute;2019-10;473,00 €;Canada;05.10.2019;329,00 €
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;612,00 €;Canada;06.10.2019;329,00 €
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;636,00 €;Canada;07.10.2019;329,00 €
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;612,00 €;Canada;09.10.2019;329,00 €
['22.08.2020', '05.09.2020'];Calgary;sommerferien;2020-08;611,00 €;Canada;18.10.2019;329,00 €
['05.05.2020', '26.05.2020'];Calgary;fernreisen;2020-05;333,00 €;Canada;04.10.2019;329,00 €
['11.10.2019', '20.10.2019'];Calgary;last-minute;2019-10;473,00 €;Canada;04.10.2019;329,00 €
['05.05.2020', '19.05.2020'];Calgary;fernreisen;2020-05;329,00 €;Canada;05.10.2019;329,00 €
['11.10.2019', '20.10.2019'];Calgary;last-minute;2019-10;473,00 €;Canada;05.10.2019;329,00 €
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;612,00 €;Canada;06.10.2019;329,00 €
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;636,00 €;Canada;07.10.2019;329,00 €
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;612,00 €;Canada;09.10.2019;329,00 €
['22.08.2020', '05.09.2020'];Calgary;sommerferien;2020-08;611,00 €;Canada;18.10.2019;329,00 €
['22.08.2020', '05.09.2020'];Calgary;sommerferien;2020-08;636 €;Canada;2019-10-20;329,00 €
['05.08.2020', '02.09.2020'];Calgary;sommerferien;2020-08;583 €;Canada;2019-10-22;329,00 €
['05.08.2020', '02.09.2020'];Calgary;sommerferien;2020-08;607 €;Canada;2019-10-26;329,00 €
['07.11.2019', '18.11.2019'];Calgary;last-minute;2019-11;515 €;Canada;2019-10-26;329,00 €
['07.11.2019', '18.11.2019'];Calgary;last-minute;2019-11;515 €;Canada;2019-10-26;329,00 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;379,00 €;Canada;04.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;05.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;06.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;07.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;09.10.2019;335 €
['07.11.2019', '14.11.2019'];Montreal Pierre Elliott Trudeau;fernreisen;2019-11;357,00 €;Canada;19.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;379,00 €;Canada;04.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;05.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;06.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;07.10.2019;335 €
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373,00 €;Canada;09.10.2019;335 €
['07.11.2019', '14.11.2019'];Montreal Pierre Elliott Trudeau;fernreisen;2019-11;357,00 €;Canada;19.10.2019;335 €
['25.10.2019', '08.11.2019'];Montreal Pierre Elliott Trudeau;last-minute;2019-10;395 €;Canada;2019-10-20;335 €
['15.04.2020', '29.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-04;355 €;Canada;2019-10-20;335 €
['28.11.2019', '11.12.2019'];Montreal Pierre Elliott Trudeau;fernreisen;2019-11;355 €;Canada;2019-10-22;335 €
['02.02.2020', '16.02.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-02;361 €;Canada;2019-10-26;335 €
['12.02.2020', '04.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-02;335 €;Canada;2019-10-26;335 €
['17.03.2020', '26.03.2020'];Toronto;fernreisen;2020-03;284,00 €;Canada;04.10.2019;283,00 €
['03.02.2020', '19.02.2020'];Toronto;fernreisen;2020-02;283,00 €;Canada;05.10.2019;283,00 €
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;283,00 €;Canada;06.10.2019;283,00 €
['24.11.2019', '29.11.2019'];Toronto;fernreisen;2019-11;283,00 €;Canada;07.10.2019;283,00 €
['24.11.2019', '29.11.2019'];Toronto;fernreisen;2019-11;283,00 €;Canada;09.10.2019;283,00 €
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;303,00 €;Canada;18.10.2019;283,00 €
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;303,00 €;Canada;19.10.2019;283,00 €
['17.03.2020', '26.03.2020'];Toronto;fernreisen;2020-03;284,00 €;Canada;04.10.2019;283,00 €
['03.02.2020', '19.02.2020'];Toronto;fernreisen;2020-02;283,00 €;Canada;05.10.2019;283,00 €
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;283,00 €;Canada;06.10.2019;283,00 €
['24.11.2019', '29.11.2019'];Toronto;fernreisen;2019-11;283,00 €;Canada;07.10.2019;283,00 €
['24.11.2019', '29.11.2019'];Toronto;fernreisen;2019-11;283,00 €;Canada;09.10.2019;283,00 €
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;303,00 €;Canada;18.10.2019;283,00 €
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;303,00 €;Canada;19.10.2019;283,00 €
['04.02.2020', '18.02.2020'];Toronto;fernreisen;2020-02;303 €;Canada;2019-10-20;283,00 €
['04.12.2019', '11.12.2019'];Toronto;fernreisen;2019-12;303 €;Canada;2019-10-22;283,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;290,00 €;Canada;04.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;05.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;06.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;07.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;09.10.2019;289,00 €
['18.02.2020', '11.03.2020'];Vancouver;fernreisen;2020-02;333,00 €;Canada;18.10.2019;289,00 €
['21.01.2020', '29.01.2020'];Vancouver;fernreisen;2020-01;333,00 €;Canada;19.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;290,00 €;Canada;04.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;05.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;06.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;07.10.2019;289,00 €
['14.01.2020', '22.01.2020'];Vancouver;fernreisen;2020-01;289,00 €;Canada;09.10.2019;289,00 €
['18.02.2020', '11.03.2020'];Vancouver;fernreisen;2020-02;333,00 €;Canada;18.10.2019;289,00 €
['21.01.2020', '29.01.2020'];Vancouver;fernreisen;2020-01;333,00 €;Canada;19.10.2019;289,00 €
['17.08.2020', '02.09.2020'];Vancouver;sommerferien;2020-08;600 €;Canada;2019-10-20;289,00 €
['18.02.2020', '11.03.2020'];Vancouver;fernreisen;2020-02;333 €;Canada;2019-10-20;289,00 €
['17.08.2020', '02.09.2020'];Vancouver;sommerferien;2020-08;600 €;Canada;2019-10-22;289,00 €
['18.02.2020', '11.03.2020'];Vancouver;fernreisen;2020-02;333 €;Canada;2019-10-22;289,00 €
['15.06.2020', '26.06.2020'];Alicante;warme-reiseziele;2020-06;101 €;Europe;2019-10-22;101 €
['01.08.2020', '08.08.2020'];Alicante;sommerferien;2020-08;145 €;Europe;2019-10-26;101 €
['01.08.2020', '08.08.2020'];Alicante;warme-reiseziele;2020-08;145 €;Europe;2019-10-26;101 €
['01.08.2020', '08.08.2020'];Alicante;sommerferien;2020-08;145 €;Europe;2019-10-26;101 €
['01.08.2020', '08.08.2020'];Alicante;warme-reiseziele;2020-08;145 €;Europe;2019-10-26;101 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139,00 €;Europe;18.10.2019;139 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139,00 €;Europe;19.10.2019;139 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139,00 €;Europe;18.10.2019;139 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139,00 €;Europe;19.10.2019;139 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139 €;Europe;2019-10-20;139 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139 €;Europe;2019-10-22;139 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139 €;Europe;2019-10-26;139 €
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139 €;Europe;2019-10-26;139 €
['05.09.2020', '15.09.2020'];Athen;warme-reiseziele;2020-09;124,00 €;Europe;04.10.2019;119,00 €
['05.09.2020', '15.09.2020'];Athen;warme-reiseziele;2020-09;124,00 €;Europe;05.10.2019;119,00 €
['05.09.2020', '15.09.2020'];Athen;warme-reiseziele;2020-09;124,00 €;Europe;06.10.2019;119,00 €
['19.09.2020', '26.09.2020'];Athen;warme-reiseziele;2020-09;119,00 €;Europe;18.10.2019;119,00 €
['19.09.2020', '26.09.2020'];Athen;warme-reiseziele;2020-09;119,00 €;Europe;19.10.2019;119,00 €
['05.09.2020', '15.09.2020'];Athen;warme-reiseziele;2020-09;124,00 €;Europe;04.10.2019;119,00 €
['05.09.2020', '15.09.2020'];Athen;warme-reiseziele;2020-09;124,00 €;Europe;05.10.2019;119,00 €
['05.09.2020', '15.09.2020'];Athen;warme-reiseziele;2020-09;124,00 €;Europe;06.10.2019;119,00 €
['19.09.2020', '26.09.2020'];Athen;warme-reiseziele;2020-09;119,00 €;Europe;18.10.2019;119,00 €
['19.09.2020', '26.09.2020'];Athen;warme-reiseziele;2020-09;119,00 €;Europe;19.10.2019;119,00 €
['06.07.2020', '17.07.2020'];Athen;warme-reiseziele;2020-07;139 €;Europe;2019-10-26;119,00 €
['06.07.2020', '17.07.2020'];Athen;warme-reiseziele;2020-07;139 €;Europe;2019-10-26;119,00 €
['07.07.2020', '18.07.2020'];Banja Luka;staedtereisen;2020-07;52,00 €;Europe;19.10.2019;52,00 €
['07.07.2020', '18.07.2020'];Banja Luka;staedtereisen;2020-07;52,00 €;Europe;19.10.2019;52,00 €
['11.02.2020', '19.02.2020'];Barcelona;staedtereisen;2020-02;65,00 €;Europe;04.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;staedtereisen;2019-10;60,00 €;Europe;05.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;last-minute;2019-10;60,00 €;Europe;05.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;staedtereisen;2019-10;60,00 €;Europe;06.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;last-minute;2019-10;60,00 €;Europe;06.10.2019;50 €
['15.10.2019', '22.10.2019'];Barcelona;staedtereisen;2019-10;57,00 €;Europe;07.10.2019;50 €
['21.01.2020', '23.01.2020'];Barcelona;kurzurlaub;2020-01;65,00 €;Europe;07.10.2019;50 €
['15.10.2019', '22.10.2019'];Barcelona;last-minute;2019-10;57,00 €;Europe;07.10.2019;50 €
['01.02.2020', '06.02.2020'];Barcelona;staedtereisen;2020-02;66,00 €;Europe;09.10.2019;50 €
['01.02.2020', '06.02.2020'];Barcelona;kurzurlaub;2020-02;66,00 €;Europe;09.10.2019;50 €
['15.10.2019', '22.10.2019'];Barcelona;last-minute;2019-10;67,00 €;Europe;09.10.2019;50 €
['15.02.2020', '20.02.2020'];Barcelona;kurzurlaub;2020-02;65,00 €;Europe;18.10.2019;50 €
['11.02.2020', '19.02.2020'];Barcelona;staedtereisen;2020-02;57,00 €;Europe;18.10.2019;50 €
['15.02.2020', '20.02.2020'];Barcelona;kurzurlaub;2020-02;65,00 €;Europe;19.10.2019;50 €
['11.02.2020', '19.02.2020'];Barcelona;staedtereisen;2020-02;57,00 €;Europe;19.10.2019;50 €
['11.02.2020', '19.02.2020'];Barcelona;staedtereisen;2020-02;65,00 €;Europe;04.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;staedtereisen;2019-10;60,00 €;Europe;05.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;last-minute;2019-10;60,00 €;Europe;05.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;staedtereisen;2019-10;60,00 €;Europe;06.10.2019;50 €
['16.10.2019', '23.10.2019'];Barcelona;last-minute;2019-10;60,00 €;Europe;06.10.2019;50 €
['15.10.2019', '22.10.2019'];Barcelona;staedtereisen;2019-10;57,00 €;Europe;07.10.2019;50 €
['21.01.2020', '23.01.2020'];Barcelona;kurzurlaub;2020-01;65,00 €;Europe;07.10.2019;50 €
['15.10.2019', '22.10.2019'];Barcelona;last-minute;2019-10;57,00 €;Europe;07.10.2019;50 €
['01.02.2020', '06.02.2020'];Barcelona;staedtereisen;2020-02;66,00 €;Europe;09.10.2019;50 €
['01.02.2020', '06.02.2020'];Barcelona;kurzurlaub;2020-02;66,00 €;Europe;09.10.2019;50 €
['15.10.2019', '22.10.2019'];Barcelona;last-minute;2019-10;67,00 €;Europe;09.10.2019;50 €
['15.02.2020', '20.02.2020'];Barcelona;kurzurlaub;2020-02;65,00 €;Europe;18.10.2019;50 €
['11.02.2020', '19.02.2020'];Barcelona;staedtereisen;2020-02;57,00 €;Europe;18.10.2019;50 €
['15.02.2020', '20.02.2020'];Barcelona;kurzurlaub;2020-02;65,00 €;Europe;19.10.2019;50 €
['11.02.2020', '19.02.2020'];Barcelona;staedtereisen;2020-02;57,00 €;Europe;19.10.2019;50 €
['30.11.2019', '14.12.2019'];Barcelona;staedtereisen;2019-11;50 €;Europe;2019-10-20;50 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;86,00 €;Europe;04.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;123,00 €;Europe;04.10.2019;100,00 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;86,00 €;Europe;05.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;124,00 €;Europe;05.10.2019;100,00 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;86,00 €;Europe;06.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;124,00 €;Europe;06.10.2019;100,00 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;100,00 €;Europe;07.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;138,00 €;Europe;07.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;138,00 €;Europe;09.10.2019;100,00 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;86,00 €;Europe;04.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;123,00 €;Europe;04.10.2019;100,00 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;86,00 €;Europe;05.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;124,00 €;Europe;05.10.2019;100,00 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;86,00 €;Europe;06.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;124,00 €;Europe;06.10.2019;100,00 €
['21.02.2020', '24.02.2020'];Bari;kurzurlaub;2020-02;100,00 €;Europe;07.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;138,00 €;Europe;07.10.2019;100,00 €
['01.08.2020', '15.08.2020'];Bari;sommerferien;2020-08;138,00 €;Europe;09.10.2019;100,00 €
['17.08.2020', '27.08.2020'];Bari;sommerferien;2020-08;143 €;Europe;2019-10-22;100,00 €
['09.08.2020', '23.08.2020'];Bari;sommerferien;2020-08;99 €;Europe;2019-10-26;100,00 €
['09.08.2020', '23.08.2020'];Bari;sommerferien;2020-08;99 €;Europe;2019-10-26;100,00 €
['08.08.2020', '22.08.2020'];Biarritz;sommerferien;2020-08;161,00 €;Europe;04.10.2019;161,00 €
['08.08.2020', '22.08.2020'];Biarritz;sommerferien;2020-08;161,00 €;Europe;04.10.2019;161,00 €
['05.08.2020', '12.08.2020'];Bilbao;sommerferien;2020-08;145 €;Europe;2019-10-22;145 €
['05.08.2020', '12.08.2020'];Bilbao;sommerferien;2020-08;149 €;Europe;2019-10-26;145 €
['05.08.2020', '12.08.2020'];Bilbao;sommerferien;2020-08;150 €;Europe;2019-10-26;145 €
['21.11.2019', '25.11.2019'];Birmingham;kurzurlaub;2019-11;90 €;Europe;2019-10-20;90 €
['17.08.2020', '24.08.2020'];Cagliari;sommerferien;2020-08;134,00 €;Europe;18.10.2019;134 €
['17.08.2020', '24.08.2020'];Cagliari;sommerferien;2020-08;134,00 €;Europe;19.10.2019;134 €
['17.08.2020', '24.08.2020'];Cagliari;sommerferien;2020-08;134,00 €;Europe;18.10.2019;134 €
['17.08.2020', '24.08.2020'];Cagliari;sommerferien;2020-08;134,00 €;Europe;19.10.2019;134 €
['17.08.2020', '24.08.2020'];Cagliari;sommerferien;2020-08;134 €;Europe;2019-10-20;134 €
['12.08.2020', '26.08.2020'];Cagliari;sommerferien;2020-08;141 €;Europe;2019-10-22;134 €
['17.08.2020', '24.08.2020'];Cagliari;sommerferien;2020-08;141 €;Europe;2019-10-26;134 €
['17.08.2020', '24.08.2020'];Cagliari;sommerferien;2020-08;141 €;Europe;2019-10-26;134 €
['02.09.2020', '16.09.2020'];Chania;warme-reiseziele;2020-09;102,00 €;Europe;18.10.2019;101,00 €
['02.09.2020', '16.09.2020'];Chania;warme-reiseziele;2020-09;101,00 €;Europe;19.10.2019;101,00 €
['02.09.2020', '16.09.2020'];Chania;warme-reiseziele;2020-09;102,00 €;Europe;18.10.2019;101,00 €
['02.09.2020', '16.09.2020'];Chania;warme-reiseziele;2020-09;101,00 €;Europe;19.10.2019;101,00 €
['17.06.2020', '01.07.2020'];Chania;warme-reiseziele;2020-06;99 €;Europe;2019-10-20;101,00 €
['17.06.2020', '01.07.2020'];Chania;warme-reiseziele;2020-06;98 €;Europe;2019-10-22;101,00 €
['06.05.2020', '20.05.2020'];Chania;warme-reiseziele;2020-05;82 €;Europe;2019-10-26;101,00 €
['06.05.2020', '20.05.2020'];Chania;warme-reiseziele;2020-05;86 €;Europe;2019-10-26;101,00 €
['02.11.2019', '05.11.2019'];Dublin;kurzurlaub;2019-11;66,00 €;Europe;18.10.2019;36 €
['24.01.2020', '26.01.2020'];Dublin;kurzurlaub;2020-01;36,00 €;Europe;19.10.2019;36 €
['24.01.2020', '26.01.2020'];Dublin;staedtereisen;2020-01;36,00 €;Europe;19.10.2019;36 €
['02.11.2019', '05.11.2019'];Dublin;kurzurlaub;2019-11;66,00 €;Europe;18.10.2019;36 €
['24.01.2020', '26.01.2020'];Dublin;kurzurlaub;2020-01;36,00 €;Europe;19.10.2019;36 €
['24.01.2020', '26.01.2020'];Dublin;staedtereisen;2020-01;36,00 €;Europe;19.10.2019;36 €
['05.12.2019', '08.12.2019'];Dublin;kurzurlaub;2019-12;36 €;Europe;2019-10-20;36 €
